poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,politician_id,politician,yes,no,alternate_answers
89538,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,1/31/25,2/3/25,,"",,217979,2303,rv,,rv,,2/4/25 11:38,"",https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,,,"",,,11,Donald Trump,49.0,47.0,4.0
89559,1406,Navigator,"","",Navigator Research,413,Navigator Research,1.3,0.3,Online Opt-In Panel,4.5,,1/30/25,2/3/25,,"",,218171,1000,rv,,rv,,2/12/25 10:41,"",https://navigatorresearch.org/while-three-in-four-americans-see-trump-as-bringing-change-to-government-only-two-in-five-view-this-change-as-positive/,https://navigatorresearch.org/while-three-in-four-americans-see-trump-as-bringing-change-to-government-only-two-in-five-view-this-change-as-positive/,https://navigatorresearch.org/wp-content/uploads/2025/02/Navigator-Toplines-02.03.25.pdf,,"",,,11,Donald Trump,49.0,47.0,4.0
89546,370,Pew,"","",Pew Research Center,253,Pew Research Center,2.5,-0.4,Probability Panel,8.0,,1/27/25,2/2/25,,"",,218060,5086,a,,a,,2/7/25 13:48,"",https://www.pewresearch.org/politics/2025/02/07/public-anticipates-changes-with-trump-but-is-split-over-whether-they-will-be-good-or-bad/,https://www.pewresearch.org/politics/2025/02/07/public-anticipates-changes-with-trump-but-is-split-over-whether-they-will-be-good-or-bad/,https://www.pewresearch.org/wp-content/uploads/sites/20/2025/02/PP_2024.7.2_views-of-trump_topline.pdf,https://docs.google.com/spreadsheets/d/1hHpgR6gayb7e3j6zAI__LJ0UQrIcuz_e0-M63c0TrWs/edit?gid=1374525747#gid=1374525747,"",,,11,Donald Trump,47.0,51.0,2.0
89555,1699,Fabrizio/Impact,42,AARP,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Online Opt-In Panel/Text-to-Web,2.0,,1/27/25,2/1/25,,"",,218158,3000,rv,,rv,,2/11/25 13:17,"",https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/federal-tax-package-legislative-priorities.doi.10.26419-2fres.00921.001.pdf,,,https://www.aarp.org/content/dam/aarp/research/topics/voter-opinion-research/politics/federal-tax-package-legislative-priorities.doi.10.26419-2fres.00921.001.pdf,"",,,11,Donald Trump,48.0,47.0,0
89543,770,TIPP,"","",TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Opt-In Panel,3.0,,1/29/25,1/31/25,,"",,218050,1478,a,,a,,2/6/25 10:18,"",https://tippinsights.com/the-art-of-the-comeback-tipp-poll-shows-trumps-strong-start-energizes-core-voters/,https://tippinsights.com/the-art-of-the-comeback-tipp-poll-shows-trumps-strong-start-energizes-core-voters/,,,"",,,11,Donald Trump,46.0,41.0,13.0
89533,1554,RMG Research,2178,Napolitan News Service,RMG Research,555,RMG Research,2.3,-0.4,Online Opt-In Panel,5.0,,1/27/25,1/31/25,,"",,217958,4000,rv,,rv,,1/31/25 15:20,"",https://napolitannews.org/posts/president-trump-job-approval-53-percent-approve-43-disapprove,https://napolitannews.org/posts/president-trump-job-approval-53-percent-approve-43-disapprove,,,"",,,11,Donald Trump,53.0,43.0,0
89534,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,8.0,,1/20/25,1/31/25,,"",,217959,1182,a,,a,,2/3/25 11:07,"",https://www.activote.net/a-majority-approves-of-trump/,,,https://www.activote.net/a-majority-approves-of-trump/,"",false,,11,Donald Trump,52.0,45.9,2.2
89529,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,,1/27/25,1/28/25,,"",,217898,1000,rv,,rv,,1/30/25 09:31,"",https://emersoncollegepolling.com/january-2025-national-poll-trump-starts-term-with-49-approval-41-disapproval-rating/,https://emersoncollegepolling.com/january-2025-national-poll-trump-starts-term-with-49-approval-41-disapproval-rating/,,https://docs.google.com/spreadsheets/d/1F5ujYZiBujIsIAKEO69tMglNXndeuMXp/edit?gid=660725363#gid=660725363,"",,,11,Donald Trump,48.5,41.2,10.3
89524,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,1/26/25,1/28/25,,"",,217855,1577,a,,a,,1/29/25 10:45,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_HmzVWgj.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_HmzVWgj.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_m8tctwx.pdf,"",,,11,Donald Trump,49.0,43.0,8.0
89524,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,1/26/25,1/28/25,,"",,217856,1376,rv,,rv,,1/29/25 10:45,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_m8tctwx.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_m8tctwx.pdf,"",,,11,Donald Trump,50.0,46.0,4.0
89532,1497,co/efficient,"","",co/efficient,514,co/efficient,1.1,0.3,IVR/Text,5.0,,1/25/25,1/28/25,,"",,217957,1570,lv,,lv,,1/31/25 11:05,"",https://coefficient.org/post-inauguration-study/,https://coefficient.org/post-inauguration-study/,,,"",false,REP,11,Donald Trump,52.0,47.0,0
89525,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,,1/23/25,1/27/25,,"",,217884,1019,rv,,rv,,1/29/25 14:08,"",https://poll.qu.edu/poll-release?releaseid=3918,https://poll.qu.edu/poll-release?releaseid=3918,,https://poll.qu.edu/images/polling/us/us01292025_udik45.pdf,"",,,11,Donald Trump,46.0,43.0,11.0
89530,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Opt-In Panel,4.0,,1/22/25,1/27/25,,"",,217899,1000,lv,,lv,,1/30/25 09:31,"",https://mclaughlinonline.com/pols/wp-content/uploads/2025/01/National-January-Presentation-RELEASE-01-28-25.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2025/01/National-January-Presentation-RELEASE-01-28-25.pdf,"",,,11,Donald Trump,52.0,43.0,5.0
89519,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,1/21/25,1/27/25,,"",,217821,45000,a,,a,TRUE,1/27/25 14:59,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,11,Donald Trump,52.35,37.67,9.98
89528,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,10.0,,1/21/25,1/27/25,,"",,217897,1001,a,,a,,1/30/25 09:31,"",https://news.gallup.com/poll/655955/trump-inaugural-approval-rating-historically-low-again.aspx,https://news.gallup.com/poll/655955/trump-inaugural-approval-rating-historically-low-again.aspx,,,"",,,11,Donald Trump,47.0,48.0,4.0
89520,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,1/24/25,1/26/25,,"",,217822,2302,rv,,rv,,1/28/25 09:36,"",https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,,,"",,,11,Donald Trump,52.0,44.0,4.0
89522,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,1/24/25,1/26/25,,"",,217852,1034,a,,a,,1/28/25 16:31,"",https://www.reuters.com/world/us/americans-sour-some-trumps-early-moves-reutersipsos-poll-finds-2025-01-28/,https://www.reuters.com/world/us/americans-sour-some-trumps-early-moves-reutersipsos-poll-finds-2025-01-28/,,,"",,,11,Donald Trump,45.0,46.0,0
89513,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,,1/22/25,1/24/25,,"",,217787,1024,lv,,lv,,1/25/25 12:17,"",https://echeloninsights.com/in-the-news/dec-2024-verified-voter-omnibus-2/,https://echeloninsights.com/in-the-news/dec-2024-verified-voter-omnibus-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2025-Voter-Omnibus-Topline-External-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/January-2025-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,11,Donald Trump,51.0,43.0,6.0
89517,1478,Research Co.,"","",Research Co.,449,Research Co.,2.4,-0.5,Online Opt-In Panel,6.0,,1/22/25,1/24/25,,"",,217819,1001,a,,a,,1/27/25 14:48,"",https://researchco.ca/2025/01/27/immigration-usa/,https://researchco.ca/2025/01/27/immigration-usa/,,https://researchco.ca/wp-content/uploads/2025/01/Tables_Immigration_USA_1of2_27Jan2025.pdf,"",,,11,Donald Trump,50.0,46.0,3.0
89511,1895,Quantus Insights,2184,TrendingPolitics,Quantus Insights,859,Quantus Insights,,,Online Opt-In Panel,5.5,,1/22/25,1/23/25,,"",,217723,1000,rv,,rv,,1/24/25 11:29,"",https://quantusinsights.org/f/trump%E2%80%99s-second-term-begins-what-voters-think,https://quantusinsights.org/f/trump%E2%80%99s-second-term-begins-what-voters-think,,https://drive.google.com/file/d/1d1e9IDGzoiE2SXuhKUJju0g4jNfHm_yK/view,"",false,REP,11,Donald Trump,54.0,40.0,6.0
89510,1528,AtlasIntel,"","",AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,,1/21/25,1/23/25,,"",,217722,1882,a,,a,,1/24/25 11:29,"",https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,,,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,"",,,11,Donald Trump,50.1,49.7,0.3
89509,1554,RMG Research,2178,Napolitan News Service,RMG Research,555,RMG Research,2.3,-0.4,,5.0,,1/20/25,1/23/25,,"",,217721,3000,rv,,rv,,1/24/25 11:29,"",https://x.com/ScottWRasmussen/status/1882804554187538650,,https://x.com/ScottWRasmussen/status/1882804554187538650,,"",,,11,Donald Trump,57.0,39.0,0
89508,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Online Opt-In Panel/Text-to-Web/Text,7.0,,1/19/25,1/22/25,,"",,217720,2979,rv,,rv,,1/24/25 11:29,"",https://www.bigdatapoll.com/blog/poll-trump-begins-second-term-with-highest-approval-rating-on-record/,https://www.bigdatapoll.com/blog/poll-trump-begins-second-term-with-highest-approval-rating-on-record/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=da60beb3-013b-4729-8f34-b26d016dadd3,"",,,11,Donald Trump,55.5,37.4,7.0
89505,1890,SoCal Strategies,2152,On Point Politics,SoCal Strategies,851,SoCal Research,,,Online Opt-In Panel,9.0,,1/21/25,1/21/25,,"",,217683,742,a,,a,,1/22/25 12:07,"",https://substack.com/inbox/post/155392047,https://substack.com/inbox/post/155392047,,https://docs.google.com/spreadsheets/d/1d8prOUQQwcFEIc_TQPaA4Ekf7EcMqo84BdZ3LfWrjYc/edit?gid=1162161997#gid=1162161997,"",,,11,Donald Trump,49.0,36.0,15.0
89504,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,1/20/25,1/21/25,,"",,217682,1077,a,,a,,1/22/25 12:07,"",https://www.ipsos.com/en-us/reuters-ipsos-trump-inauguration-survey,https://www.ipsos.com/en-us/reuters-ipsos-trump-inauguration-survey,,https://www.ipsos.com/sites/default/files/ct/news/documents/2025-01/Reuters%20Ipsos%20Trump%20Inauguration%20Survey%20Topline%20January%202025.pdf,"",,,11,Donald Trump,47.0,41.0,12.0
89500,235,InsiderAdvantage,"","",InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,,5.0,,1/20/25,1/20/25,,"",,217667,800,rv,,rv,,1/21/25 09:40,"",https://insideradvantage.com/first-insideradvantage-trump-job-performance-survey-approval-hits-fifty-six-percent-post-inaugural-address/,https://insideradvantage.com/first-insideradvantage-trump-job-performance-survey-approval-hits-fifty-six-percent-post-inaugural-address/,,,"",,,11,Donald Trump,56.0,39.0,5.0
