poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
81566,1704,ABC/Washington Post,"","",ABC News/The Washington Post,3,ABC News/The Washington Post,3.0,-1.2,Live Phone,9.0,,10/30/22,11/2/22,,"",,165093,688,lv,,lv,,11/6/22 10:56,"",https://abcnews.go.com/Politics/economic-discontent-fuels-gop-hopes-midterms-draw-close/story?id=92679694&mc_cid=9b9e5c0c66&mc_eid=UNIQID,https://abcnews.go.com/Politics/economic-discontent-fuels-gop-hopes-midterms-draw-close/story?id=92679694&mc_cid=9b9e5c0c66&mc_eid=UNIQID,https://www.langerresearch.com/wp-content/uploads/1227a2MidtermFinal.pdf,https://docs.google.com/spreadsheets/d/1EswrB81FQyG7vawEVKRAUDcQK6Ayu5cOVGIv1uYSMVU/edit#gid=0,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,50.0,
81423,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/31/22,11/1/22,,"",,164743,1004,a,,a,,11/2/22 13:34,"",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-11022022,https://www.ipsos.com/en-us/news-polls/ipsos-core-political-presidential-approval-tracker-11022022,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-11/2022%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%20%2031%20October%20-%201%20November%202022.pdf,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,36.0,
81423,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/31/22,11/1/22,,"",,165245,801,rv,,rv,,11/7/22 18:04,data provided by Sarah Feldman at Ipsos,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,40.0,
81423,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/31/22,11/1/22,,"",,165247,452,lv,,lv,,11/7/22 18:05,data provided by Sarah Feldman at Ipsos,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.35,45.82,
81444,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,10/29/22,11/1/22,,"",,164728,1330,rv,,rv,,11/2/22 12:34,"",https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,,https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,https://docs.cdn.yougov.com/2a0eir3enp/econTabReport.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,48.0,
81444,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,10/29/22,11/1/22,,"",,164729,1101,lv,,lv,,11/2/22 12:34,"",https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,,,https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,49.0,
81435,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,7.0,,10/28/22,10/31/22,,"",,164652,2005,rv,,rv,,11/2/22 09:27,"",https://assets.morningconsult.com/wp-uploads/2022/11/01153131/2210189_crosstabs_POLITICO_RVs_v1_11-02-22_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/11/01153131/2210189_crosstabs_POLITICO_RVs_v1_11-02-22_SH.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,42.0,
81440,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,1.6,0.0,Online Opt-In Panel,3.0,,10/28/22,10/31/22,,"",,164668,1017,rv,,rv,,11/2/22 10:04,"",https://www.newsnationnow.com/polls/poll-voters-reveal-top-issues-on-eve-of-midterms/,,https://www.newsnationnow.com/polls/poll-voters-reveal-top-issues-on-eve-of-midterms/,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.44,44.67,
81498,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Opt-In Panel,6.0,,10/28/22,10/31/22,,"",,164901,1276,lv,,lv,,11/3/22 14:41,"",https://www.dataforprogress.org/generic-congressional-ballot,https://www.dataforprogress.org/generic-congressional-ballot,,https://www.filesforprogress.org/datasets/gcb/dfp_electoral_congressional_10_28_10_31_2022.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,51.0,
81482,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,8.0,,10/27/22,10/31/22,,"",,164852,1172,rv,,rv,,11/3/22 10:53,"",https://news.yahoo.com/final-yahoo-news-you-gov-midterm-poll-spells-trouble-democrats-171717450.html,https://news.yahoo.com/final-yahoo-news-you-gov-midterm-poll-spells-trouble-democrats-171717450.html,,https://www.scribd.com/document/604842800/20221101-yahoo-tabs,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,44.0,
81434,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Live Phone/Probability Panel,10.0,,10/26/22,10/31/22,,"",,164617,1290,rv,,rv,,11/2/22 09:18,"",https://www.cnn.com/2022/11/02/politics/cnn-poll-gop-congressional-election/index.html,https://www.cnn.com/2022/11/02/politics/cnn-poll-gop-congressional-election/index.html,,https://s3.documentcloud.org/documents/23257500/cnn-poll.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,47.0,
81434,1866,CNN/SSRS,"","",CNN/SSRS,844,CNN,2.8,-0.6,Live Phone/Probability Panel,10.0,,10/26/22,10/31/22,,"",,164618,992,lv,,lv,,11/2/22 09:18,"",https://www.cnn.com/2022/11/02/politics/cnn-poll-gop-congressional-election/index.html,https://www.cnn.com/2022/11/02/politics/cnn-poll-gop-congressional-election/index.html,,https://s3.documentcloud.org/documents/23257500/cnn-poll.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,51.0,
81398,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/28/22,10/30/22,,"",,164484,6974,lv,,lv,TRUE,11/1/22 09:21,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
81410,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Opt-In Panel/Text-to-Web,4.0,,10/28/22,10/30/22,,"",,164518,2015,lv,,lv,,11/1/22 12:12,"",https://www.cygn.al/poll-republicans-continue-to-grow-momentum-in-lead-up-to-election-day/,https://www.cygn.al/poll-republicans-continue-to-grow-momentum-in-lead-up-to-election-day/,,https://www.cygn.al/wp-content/uploads/2022/11/Cygnal-Late-October-National-Poll-1.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.9,50.0,
81506,57,Benenson,"","",Benenson Strategy Group,30,Benenson Strategy Group,1.5,0.1,Online Opt-In Panel,2.0,,10/27/22,10/30/22,,"",,164918,1000,v,,v,,11/3/22 19:52,"",https://www.prnewswire.com/news-releases/days-before-the-election-new-poll-finds-fears-of-authoritarianism-are-on-the-rise-and-confidence-in-democracy-is-waning-301668141.html,https://www.prnewswire.com/news-releases/days-before-the-election-new-poll-finds-fears-of-authoritarianism-are-on-the-rise-and-confidence-in-democracy-is-waning-301668141.html,https://ac32b1ba-8f5b-411f-91ab-b7ae9a046606.usrfiles.com/ugd/ac32b1_952fe69524494105ab1282760f5c9c8b.pdf,,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,44.0,
81443,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,,10/26/22,10/30/22,,"",,164674,2203,a,,a,,11/2/22 11:17,"",https://poll.qu.edu/poll-release?releaseid=3861,,,https://poll.qu.edu/poll-release?releaseid=3861,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,46.0,
81443,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9.0,,10/26/22,10/30/22,,"",,164677,2010,rv,,rv,,11/2/22 11:17,"",https://poll.qu.edu/poll-release?releaseid=3861,,,https://poll.qu.edu/poll-release?releaseid=3861,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,48.0,
81397,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/27/22,10/29/22,,"",,164483,7947,lv,,lv,TRUE,11/1/22 09:21,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,47.0,
81353,568,YouGov,133,CBS News,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,10/26/22,10/28/22,,"",,164378,1899,lv,,lv,,10/30/22 13:20,"",https://www.cbsnews.com/news/poll-republicans-lead-house-2022-10-30/,https://www.cbsnews.com/news/poll-republicans-lead-house-2022-10-30/,,https://www.scribd.com/document/609219485/42-cbsnews-20221030-1-Sun#fullscreen=1,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,47.0,
81396,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/26/22,10/28/22,,"",,164482,7947,lv,,lv,TRUE,11/1/22 09:21,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
81575,1718,Impact Research,"543,1780",Third Way | The Welcome PAC,Impact Research,14,Impact Research,1.5,-0.2,Online Opt-In Panel/Text-to-Web,3.0,,10/21/22,10/28/22,,"",,165118,800,lv,,lv,,11/7/22 08:49,"",https://www.thirdway.org/memo/overcoming-the-democratic-party-brand,https://www.thirdway.org/memo/overcoming-the-democratic-party-brand,https://thirdway.imgix.net/downloads/overcoming-the-democratic-party-brand/Pre-Election-Poll-Toplines.pdf,,"",,DEM,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.0,40.0,
81334,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Opt-In Panel,6.0,,10/26/22,10/27/22,,"",,164344,1217,lv,,lv,,10/28/22 12:37,"",https://www.dataforprogress.org/generic-congressional-ballot,https://www.dataforprogress.org/generic-congressional-ballot,,https://www.filesforprogress.org/datasets/gcb/dfp_electoral_congressional_10_26_10_27_2022.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,49.0,
81330,899,Tufts,"","",Tufts University Public Opinion Lab,666,Tufts University Public Opinion Lab,1.8,0.0,Online Opt-In Panel,5.0,,10/25/22,10/27/22,,"",,164335,642,lv,,lv,,10/28/22 10:28,"",https://bfschaffner.shinyapps.io/tuftspoll2022/,https://bfschaffner.shinyapps.io/tuftspoll2022/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,47.0,
81341,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,,10/25/22,10/27/22,,"",,164360,1089,lv,,lv,,10/28/22 20:45,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-National-Generic-Ballot-Report-1028.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/10/TRF-National-Generic-Ballot-Report-1028.pdf,,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.4,48.2,
81395,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/25/22,10/27/22,,"",,164481,7947,lv,,lv,TRUE,11/1/22 09:20,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,46.0,
81433,1205,Marist College,"373,765",NPR | PBS NewsHour,Marist College,183,Marist University,2.9,-0.9,Live Phone/Online Opt-In Panel/Text,7.0,,10/24/22,10/27/22,,"",,164614,1469,rv,,rv,,11/2/22 09:18,"",https://maristpoll.marist.edu/polls/2022-midterm-elections/,https://maristpoll.marist.edu/polls/2022-midterm-elections/,,https://maristpoll.marist.edu/wp-content/uploads/2022/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202210281214.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
82000,379,Public Opinion Strategies,1492,Conservative Energy Network,Public Opinion Strategies,260,Public Opinion Strategies,1.6,0.3,Online Opt-In Panel,3.0,,10/24/22,10/27/22,,"",,167245,1000,rv,,rv,,1/18/23 16:04,"",https://conservativeenergynetwork.org/overwhelming-majorities-say-candidates-should-care-about-clean-energy-and-climate-change-as-americans-head-to-the-ballot-box/,https://conservativeenergynetwork.org/overwhelming-majorities-say-candidates-should-care-about-clean-energy-and-climate-change-as-americans-head-to-the-ballot-box/,https://conservativeenergynetwork.org/wp-content/uploads/2022/10/CEN-Clean-Energy-Poll-22.pdf,,"",,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,53.0,47.0,
83374,1418,WPAi,2011,Manhattan Institute,WPA Intelligence,383,WPA Intelligence,1.7,-0.1,Online Opt-In Panel,,,10/24/22,10/27/22,,"",,178618,1434,rv,,rv,,8/9/23 09:42,"",https://www.city-journal.org/article/toward-a-conservative-popularism,https://www.city-journal.org/article/toward-a-conservative-popularism,https://media4.manhattan-institute.org/wp-content/uploads/PN_National_Omnibus_MQ_221107.pdf,https://media4.manhattan-institute.org/wp-content/uploads/PN_Nationa_Omnibus_xtabs_221111.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,48.0,
81331,399,Rasmussen,"","",Rasmussen Reports,277,Rasmussen Reports,2.1,-0.5,IVR/Online Opt-In Panel,7.0,,10/23/22,10/27/22,,"",,164339,2500,lv,,lv,,10/28/22 10:37,"",https://www.rasmussenreports.com/public_content/politics/biden_administration/gop_expands_lead_to_7_points_on_congressional_ballot,https://www.rasmussenreports.com/public_content/politics/biden_administration/gop_expands_lead_to_7_points_on_congressional_ballot,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,49.0,
81268,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Opt-In Panel,7.0,,10/24/22,10/26/22,,"",,164135,1006,a,,a,,10/26/22 13:14,"",https://big-village.com/public-opinion-polling/,https://big-village.com/public-opinion-polling/,,,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.8,38.1,
81268,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Opt-In Panel,7.0,,10/24/22,10/26/22,,"",,164136,713,lv,,lv,,10/26/22 13:14,"",https://big-village.com/public-opinion-polling/,https://big-village.com/public-opinion-polling/,,,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.3,46.0,
81309,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,10.0,,10/24/22,10/26/22,,"",,164242,1014,lv,,lv,,10/27/22 11:13,"",https://echeloninsights.com/in-the-news/2022-omnibus-october/,https://echeloninsights.com/in-the-news/2022-omnibus-october/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2022-Omnibus-FULL-EXTERNAL-Topline.pdf,https://echeloninsights.com/wp-content/uploads/EXTERNAL-October-2022-Omnibus-Crosstabs.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,46.0,
81309,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Opt-In Panel,10.0,,10/24/22,10/26/22,,"",,164244,1014,rv,,rv,,10/27/22 11:13,"",https://echeloninsights.com/in-the-news/2022-omnibus-october/,https://echeloninsights.com/in-the-news/2022-omnibus-october/,https://echelonin.wpenginepowered.com/wp-content/uploads/October-2022-Omnibus-FULL-EXTERNAL-Topline.pdf,https://echeloninsights.com/wp-content/uploads/EXTERNAL-October-2022-Omnibus-Crosstabs.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,45.0,
81394,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/24/22,10/26/22,,"",,164480,7947,lv,,lv,TRUE,11/1/22 09:20,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,46.0,
81406,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,1.7,-0.3,Live Phone,3.0,,10/22/22,10/26/22,,"",,164511,1500,rv,,rv,,11/1/22 09:45,"",https://www.wsj.com/articles/gop-prospects-rise-amid-economic-pessimism-wsj-poll-finds-11667295002,https://www.wsj.com/articles/gop-prospects-rise-amid-economic-pessimism-wsj-poll-finds-11667295002,https://s.wsj.net/public/resources/documents/WSJ_Poll_Redacted_Oct_2022.pdf,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,46.0,
81310,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,Text,5.0,,10/25/22,10/25/22,,"",,164275,750,lv,,lv,,10/27/22 13:40,"",https://amgreatness.com/2022/10/27/voters-give-biden-43-5-approval-rating-prefer-gop-to-control-congress-in-new-insider-advantage-poll/,https://amgreatness.com/2022/10/27/voters-give-biden-43-5-approval-rating-prefer-gop-to-control-congress-in-new-insider-advantage-poll/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.5,48.2,
81259,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/24/22,10/25/22,,"",,164166,1005,a,,a,,10/26/22 16:07,"",https://www.ipsos.com/en-us/news-polls/Ipsos-core-political-survey-presidential-approval-tracker-10262022,https://www.ipsos.com/en-us/news-polls/Ipsos-core-political-survey-presidential-approval-tracker-10262022,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-10/2022%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2024%20thru%2025%20October%202022.pdf,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,34.0,32.0,
81259,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/24/22,10/25/22,,"",,166074,452,lv,,lv,,12/7/22 13:15,data provided by Sarah Feldman at Ipsos,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.62,44.33,
81259,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/24/22,10/25/22,,"",,166083,764,rv,,rv,,12/7/22 13:18,data provided by Sarah Feldman at Ipsos,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,https://www.ipsos.com/en-us/news-polls/likely-voters-split-between-both-parties-as-many-americans-dont-know-who-they-will-vote-for-or-wont-vote,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.31,39.14,
81393,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/23/22,10/25/22,,"",,164479,7947,lv,,lv,TRUE,11/1/22 09:20,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,46.0,
81267,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,10/22/22,10/25/22,,"",,164096,1335,rv,,rv,,10/26/22 11:27,"",https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,https://docs.cdn.yougov.com/ez0xfzdbfl/econtoplines.pdf,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.1,42.3,
81267,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,,10/22/22,10/25/22,,"",,164132,1114,lv,,lv,,10/26/22 13:14,"",https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,,,https://docs.cdn.yougov.com/sp4h6s0adp/econTabReport.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,45.0,
81392,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/22/22,10/24/22,,"",,164478,7947,lv,,lv,TRUE,11/1/22 09:20,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,46.0,
81297,1406,Navigator,"","",Navigator Research,413,Navigator Research,1.3,0.3,Online Opt-In Panel,4.5,,10/20/22,10/24/22,,"",,164199,1000,rv,,rv,,10/27/22 09:19,"",https://navigatorresearch.org/democrats-narrowly-lead-in-the-race-for-congress/,https://navigatorresearch.org/democrats-narrowly-lead-in-the-race-for-congress/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,45.0,
81296,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,2.9,-1.0,Live Phone,8.0,,10/19/22,10/24/22,,"",,164196,1000,lv,,lv,,10/27/22 09:19,"",https://www.usatoday.com/story/news/politics/2022/10/27/republicans-resurgent-economy-midterms/10596369002/,https://www.usatoday.com/story/news/politics/2022/10/27/republicans-resurgent-economy-midterms/10596369002/,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2022/10_27_2022_embargoed_marginals.pdf,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2022/10_27_2022_embargoed_tables.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.9,49.4,
81414,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/18/22,10/24/22,,"",,164541,4413,a,,a,,11/1/22 16:30,"",https://www.ipsos.com/en-us/news-polls/americans-continue-to-feel-economic-pressure-with-inflation-remaining-top-issue,https://www.ipsos.com/en-us/news-polls/americans-continue-to-feel-economic-pressure-with-inflation-remaining-top-issue,,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-11/Reuters%20Large%20Issue%20Poll%20Midterm%20Issues%20Trend%20November%201%202022.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,34.0,
81241,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/21/22,10/23/22,,"",,163968,7800,lv,,lv,TRUE,10/25/22 09:04,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,45.0,
81260,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,7.0,,10/21/22,10/23/22,,"",,164063,2005,rv,,rv,,10/26/22 09:24,"",https://assets.morningconsult.com/wp-uploads/2022/10/25151347/2210148_crosstabs_POLITICO_RVs_v2_10-26-22_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/10/25151347/2210148_crosstabs_POLITICO_RVs_v2_10-26-22_SH.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,42.0,
81258,1775,GQR,471,Democracy Corps,GQR,126,GQR,2.0,0.1,Online Opt-In Panel,5.5,,10/19/22,10/23/22,,"",,164034,1000,rv,,rv,,10/25/22 16:10,"",https://democracycorps.com/national-surveys/democrats-must-still-close-on-the-cost-of-living/,https://democracycorps.com/national-surveys/democrats-must-still-close-on-the-cost-of-living/,,,"",,DEM,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,49.0,
81311,241,Ipsos,1156,FiveThirtyEight,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/13/22,10/23/22,,"",,164278,1540,a,,a,,10/27/22 13:40,"",https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-10/FiveThirtyEight%20Election%20Tracker%202022%20Wave%206%20Topline%20FINAL.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,32.0,30.0,
81311,241,Ipsos,1156,FiveThirtyEight,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,10/13/22,10/23/22,,"",,164317,937,lv,,lv,,10/28/22 09:33,"",https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,https://fivethirtyeight.com/features/ipsos-preelection-survey-likely-voters/,,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-10/FiveThirtyEight%20Election%20Tracker%202022%20Wave%206%20Topline%20FINAL.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,48.0,
81240,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/20/22,10/22/22,,"",,163967,7947,lv,,lv,TRUE,10/25/22 09:04,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,45.0,
81239,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,,10/19/22,10/21/22,,"",,163966,7947,lv,,lv,TRUE,10/25/22 09:03,"",https://morningconsult.com/2022-midterm-elections-tracker/,https://morningconsult.com/2022-midterm-elections-tracker/,,,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,45.0,
81390,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Opt-In Panel/Text-to-Web,4.0,,10/19/22,10/21/22,,"",,164461,5502,lv,,lv,,10/31/22 20:02,"",https://www.cygn.al/october-national-voter-trends-panel/,https://www.cygn.al/october-national-voter-trends-panel/,,https://www.cygn.al/wp-content/uploads/2022/10/Cygnal-October-Survey-Analysis-Deck.pdf,"",,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.9,48.6,
