poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
89551,143,EPIC-MRA,"","",EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,3.0,Michigan,2/3/25,2/8/25,,"",,,,,218111,600,lv,,lv,,2/11/25 11:06,"",https://www.wlns.com/news/poll-rogers-leads-buttigieg-in-hypothetical-senate-race/,https://www.wlns.com/news/poll-rogers-leads-buttigieg-in-hypothetical-senate-race/,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_Feb2025_Media_Freq.pdf,https://www.wlns.com/wp-content/uploads/sites/50/2025/02/Statewide_Feb2025_Media_Xtabs_450c39.pdf,"",false,,16198,2026,Governor,0,,11/3/26,general,false,false,,true,IND,Duggan,37850,Mike Duggan,23.0
89563,1934,Kreate Strategies,238,American Encore,Kreate Strategies,897,Kreate Strategies,,,Online Opt-In Panel/Text-to-Web,4.5,Arizona,2/5/25,2/7/25,,"",,,,,218236,924,lv,,lv,,2/12/25 12:53,"",https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,"",,REP,16187,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Hobbs,37859,Katie Hobbs,43.0
89563,1934,Kreate Strategies,238,American Encore,Kreate Strategies,897,Kreate Strategies,,,Online Opt-In Panel/Text-to-Web,4.5,Arizona,2/5/25,2/7/25,,"",,,,,218236,924,lv,,lv,,2/12/25 12:53,"",https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,"",,REP,16187,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Biggs,37834,Andy Biggs,44.0
89563,1934,Kreate Strategies,238,American Encore,Kreate Strategies,897,Kreate Strategies,,,Online Opt-In Panel/Text-to-Web,4.5,Arizona,2/5/25,2/7/25,,"",,,,,218237,924,lv,,lv,,2/12/25 12:53,"",https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,"",,REP,16187,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Hobbs,37859,Katie Hobbs,40.0
89563,1934,Kreate Strategies,238,American Encore,Kreate Strategies,897,Kreate Strategies,,,Online Opt-In Panel/Text-to-Web,4.5,Arizona,2/5/25,2/7/25,,"",,,,,218237,924,lv,,lv,,2/12/25 12:53,"",https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,,https://projects.fivethirtyeight.com/polls/250212_AZ_KStrategiesdeck.pdf,https://projects.fivethirtyeight.com/polls/20250212_AZ_KStrategiesxtab.pdf,"",,REP,16187,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Taylor Robson,37836,Karrin Taylor Robson,38.0
89518,1497,co/efficient,2247,Northern Virginia Republican Business Forum,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,5.0,Virginia,1/18/25,1/20/25,,"",,,,,217820,867,lv,,lv,,1/27/25 14:52,"",https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,,,https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,"",false,REP,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,40.0
89518,1497,co/efficient,2247,Northern Virginia Republican Business Forum,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,5.0,Virginia,1/18/25,1/20/25,,"",,,,,217820,867,lv,,lv,,1/27/25 14:52,"",https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,,,https://files.constantcontact.com/952ebce2701/00a06b62-1cb5-419b-9daa-7bf26a0f99c7.pdf,"",false,REP,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,40.0
89512,534,Virginia Commonwealth U.,"","",Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,370,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,2.1,-0.1,Live Phone/Text-to-Web,9.0,Virginia,12/18/24,1/15/25,,"",,,,,217786,806,a,,a,,1/24/25 11:33,"",https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,,,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,44.0
89512,534,Virginia Commonwealth U.,"","",Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,370,Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs,2.1,-0.1,Live Phone/Text-to-Web,9.0,Virginia,12/18/24,1/15/25,,"",,,,,217786,806,a,,a,,1/24/25 11:33,"",https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,https://wilder.vcu.edu/news-and-events/news-posts/commonwealth-poll-virginians-overwhelmingly-concerned-about-cost-of-living.html,,,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,34.0
89487,94,Christopher Newport U.,"","",Christopher Newport University Wason Center for Civic Leadership,50,Christopher Newport University Wason Center for Civic Leadership,2.8,-0.6,Live Phone,9.0,Virginia,1/6/25,1/13/25,,"",,,,,217567,806,rv,,rv,,1/16/25 10:25,"",https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,,https://mcusercontent.com/0a86688a0d7c707f9159df222/files/96d6f230-4a93-a07c-e586-a5793073a736/FinalSOC2025.01.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,44.0
89487,94,Christopher Newport U.,"","",Christopher Newport University Wason Center for Civic Leadership,50,Christopher Newport University Wason Center for Civic Leadership,2.8,-0.6,Live Phone,9.0,Virginia,1/6/25,1/13/25,,"",,,,,217567,806,rv,,rv,,1/16/25 10:25,"",https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,https://cnu.edu/wasoncenter/surveys/archive/2025-01-16.html,,https://mcusercontent.com/0a86688a0d7c707f9159df222/files/96d6f230-4a93-a07c-e586-a5793073a736/FinalSOC2025.01.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,39.0
89476,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Virginia,1/6/25,1/8/25,,"",,,,,217423,1000,rv,,rv,,1/9/25 09:23,"",https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,,https://docs.google.com/spreadsheets/d/17Cg9d2cAskev5JZDG-Of47P4Ka3bgrFF/edit?gid=145896713#gid=145896713,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,41.8
89476,1102,Emerson,960,The Hill,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Virginia,1/6/25,1/8/25,,"",,,,,217423,1000,rv,,rv,,1/9/25 09:23,"",https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,https://emersoncollegepolling.com/virginia-2025-poll-spanberger-d-42-earle-sears-r-41/,,https://docs.google.com/spreadsheets/d/17Cg9d2cAskev5JZDG-Of47P4Ka3bgrFF/edit?gid=145896713#gid=145896713,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,41.0
89462,1232,Gonzales Research & Media Services,"","",Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,12/27/24,1/4/25,,"",,,,,217355,811,rv,,rv,,1/7/25 10:54,"",https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,,,https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,"",,,16080,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Moore,37812,Wes Moore,52.5
89462,1232,Gonzales Research & Media Services,"","",Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,1.2,0.4,Live Phone,5.0,Maryland,12/27/24,1/4/25,,"",,,,,217355,811,rv,,rv,,1/7/25 10:54,"",https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,,,https://projects.fivethirtyeight.com/polls/20250106_MD_Gonzales.pdf,"",,,16080,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Hogan,37813,Larry Hogan,37.7
89477,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Virginia,12/15/24,12/19/24,,"",,,,,217424,625,rv,,rv,,1/10/25 10:03,"",https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,47.0
89477,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Virginia,12/15/24,12/19/24,,"",,,,,217424,625,rv,,rv,,1/10/25 10:03,"",https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,44.0
89477,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Virginia,12/15/24,12/19/24,,"",,,,,217425,625,rv,,rv,,1/10/25 10:04,"",https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Scott,37816,"Robert C. ""Bobby"" Scott",44.0
89477,289,Mason-Dixon,"","",Mason-Dixon Polling & Strategy,197,Mason-Dixon Polling & Strategy,2.6,-1.1,Live Phone,,Virginia,12/15/24,12/19/24,,"",,,,,217425,625,rv,,rv,,1/10/25 10:04,"",https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,https://virginiamercury.com/briefs/another-poll-confirms-tight-virginia-governors-race-between-spanberger-and-earle-sears/,,https://projects.fivethirtyeight.com/polls/20250110_VA_MasonDixon.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,46.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213042,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Healey,37543,Maura Healey,40.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213042,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Kennealy,37544,Michael Kennealy,14.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213043,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Healey,37543,Maura Healey,43.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213043,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Polito,37545,Karyn E. Polito,16.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213044,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Healey,37543,Maura Healey,44.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213044,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,REP,O'Connell,37546,Shaunna L. O'Connell,14.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213045,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Healey,37543,Maura Healey,47.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213045,700,a,,a,,10/17/24 08:44,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Diehl,37547,Geoff Diehl,19.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213046,700,a,,a,,10/17/24 08:45,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Healey,37543,Maura Healey,46.0
88688,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,354,University of Massachusetts Department of Political Science,,0.0,Online Matched Sample,8.0,Massachusetts,10/3/24,10/10/24,,"",,,,,213046,700,a,,a,,10/17/24 08:45,"",https://www.umass.edu/political-science/about/reports/2024-7,https://www.umass.edu/political-science/about/reports/2024-7,https://projects.fivethirtyeight.com/polls/20241017_MA_UMasstoplines.pdf,https://projects.fivethirtyeight.com/polls/20241017_MA_UMassxtabs.pdf,"",false,,16083,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Amore,37548,Anthony M. Amore,20.0
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Opt-In Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210743,1000,a,,a,,9/25/24 14:16,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,39.0
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Opt-In Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210743,1000,a,,a,,9/25/24 14:16,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,39.0
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Opt-In Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210744,1000,a,,a,,9/25/24 14:18,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,40.0
88265,1773,Research America,682,University of Mary Washington CLMS,Research America,268,Repass,0.7,1.7,Live Phone/Online Opt-In Panel,4.0,Virginia,9/3/24,9/9/24,,"",,,,,210744,1000,a,,a,,9/25/24 14:18,"",https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/2024/09/24/a-look-ahead-at-the-2025-gubernatorial-contest-through-umw-center-for-leadership-and-media-studies-poll/,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/UMW-Survey-Topline-Two-1.pdf,https://www.umw.edu/news/wp-content/uploads/sites/7/2024/09/Survey-Results-2024_16-page.pdf,"",,,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Miyares,31080,Jason S. Miyares,39.0
84207,1497,co/efficient,2029,Founders Insight,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,,Virginia,9/7/23,9/10/23,,"",,,,,181954,834,lv,,lv,,9/21/23 09:44,"",https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,,https://mcusercontent.com/daa8fd5ba291e7dc63b2ff4e5/files/3f01c060-33ed-cc42-82ac-8c875266d391/Founders_Insight_ABEV_Full_Report_.pdf,"",false,REP,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,26.0
84207,1497,co/efficient,2029,Founders Insight,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,,Virginia,9/7/23,9/10/23,,"",,,,,181954,834,lv,,lv,,9/21/23 09:44,"",https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,,https://mcusercontent.com/daa8fd5ba291e7dc63b2ff4e5/files/3f01c060-33ed-cc42-82ac-8c875266d391/Founders_Insight_ABEV_Full_Report_.pdf,"",false,REP,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Miyares,31080,Jason S. Miyares,22.0
84207,1497,co/efficient,2029,Founders Insight,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,,Virginia,9/7/23,9/10/23,,"",,,,,181955,834,lv,,lv,,9/21/23 09:44,"",https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,,https://mcusercontent.com/daa8fd5ba291e7dc63b2ff4e5/files/3f01c060-33ed-cc42-82ac-8c875266d391/Founders_Insight_ABEV_Full_Report_.pdf,"",false,REP,10012,2025,Governor,0,,11/4/25,general,false,false,,true,DEM,Spanberger,31079,Abigail A. Spanberger,27.0
84207,1497,co/efficient,2029,Founders Insight,co/efficient,514,co/efficient,1.1,0.3,IVR/Text,,Virginia,9/7/23,9/10/23,,"",,,,,181955,834,lv,,lv,,9/21/23 09:44,"",https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,https://foundersinsight.com/more-virginians-will-likely-vote-early-than-on-election-day/,,https://mcusercontent.com/daa8fd5ba291e7dc63b2ff4e5/files/3f01c060-33ed-cc42-82ac-8c875266d391/Founders_Insight_ABEV_Full_Report_.pdf,"",false,REP,10012,2025,Governor,0,,11/4/25,general,false,false,,true,REP,Sears,31081,Winsome Sears,26.0
82890,1802,VoteTXT,1990,Nevada Newsmakers,VoteTXT,772,VoteTXT,,,Text-to-Web,,Nevada,5/15/23,5/19/23,,"",,,,,173748,412,rv,,rv,,5/25/23 11:15,"",http://nevadanewsmakers.com/survey/,,http://nevadanewsmakers.com/survey/,,"",,,10010,2026,Governor,0,,11/3/26,general,false,false,,true,DEM,Ford,31013,Aaron D. Ford,29.7
82890,1802,VoteTXT,1990,Nevada Newsmakers,VoteTXT,772,VoteTXT,,,Text-to-Web,,Nevada,5/15/23,5/19/23,,"",,,,,173748,412,rv,,rv,,5/25/23 11:15,"",http://nevadanewsmakers.com/survey/,,http://nevadanewsmakers.com/survey/,,"",,,10010,2026,Governor,0,,11/3/26,general,false,false,,true,REP,Lombardo,31014,Joe Lombardo,50.68
